target,location,truth_date,year_week,value
ILI incidence,GR,2021-05-30,2021-W21,129.3
ILI incidence,GR,2021-05-23,2021-W20,63.0
ILI incidence,GR,2021-05-16,2021-W19,70.3
ILI incidence,GR,2021-05-09,2021-W18,36.4
ILI incidence,GR,2021-05-02,2021-W17,95.7
ILI incidence,GR,2021-04-25,2021-W16,91.3
ILI incidence,GR,2021-04-18,2021-W15,86.5
ILI incidence,GR,2021-04-11,2021-W14,59.0
ILI incidence,GR,2021-04-04,2021-W13,140.9
ILI incidence,GR,2021-03-28,2021-W12,47.0
ILI incidence,GR,2021-03-21,2021-W11,66.9
ILI incidence,GR,2021-03-14,2021-W10,108.5
ILI incidence,GR,2021-03-07,2021-W09,119.4
ILI incidence,GR,2021-02-28,2021-W08,85.4
ILI incidence,GR,2021-02-21,2021-W07,107.2
ILI incidence,GR,2021-02-14,2021-W06,69.6
ILI incidence,GR,2021-02-07,2021-W05,61.9
ILI incidence,GR,2021-01-31,2021-W04,49.4
ILI incidence,GR,2021-01-24,2021-W03,47.4
ILI incidence,GR,2021-01-17,2021-W02,63.9
ILI incidence,GR,2021-01-10,2021-W01,72.3
ILI incidence,GR,2021-01-03,2020-W53,142.7
ILI incidence,GR,2020-12-27,2020-W52,77.3
ILI incidence,GR,2020-12-20,2020-W51,122.7
ILI incidence,GR,2020-12-13,2020-W50,146.2
ILI incidence,GR,2020-12-06,2020-W49,142.3
ILI incidence,GR,2020-11-29,2020-W48,142.3
ILI incidence,GR,2020-11-22,2020-W47,150.1
ILI incidence,GR,2020-11-15,2020-W46,151.5
ILI incidence,GR,2020-11-08,2020-W45,102.6
ILI incidence,GR,2020-11-01,2020-W44,127.7
ILI incidence,GR,2020-10-25,2020-W43,173.0
ILI incidence,GR,2020-10-18,2020-W42,110.1
ILI incidence,GR,2020-10-11,2020-W41,108.3
ILI incidence,GR,2020-10-04,2020-W40,119.2
ILI incidence,GR,2020-09-27,2020-W39,115.4
ILI incidence,GR,2020-09-20,2020-W38,63.3
ILI incidence,GR,2020-09-13,2020-W37,61.3
ILI incidence,GR,2020-09-06,2020-W36,49.9
ILI incidence,GR,2020-08-30,2020-W35,50.7
ILI incidence,GR,2020-08-16,2020-W33,76.5
ILI incidence,GR,2020-08-09,2020-W32,54.3
ILI incidence,GR,2020-08-02,2020-W31,75.5
ILI incidence,GR,2020-07-26,2020-W30,105.3
ILI incidence,GR,2020-07-19,2020-W29,31.4
ILI incidence,GR,2020-07-12,2020-W28,52.7
ILI incidence,GR,2020-07-05,2020-W27,53.0
ILI incidence,GR,2020-06-28,2020-W26,74.2
ILI incidence,GR,2020-06-21,2020-W25,73.4
ILI incidence,HU,2024-10-20,2024-W42,209.4
ILI incidence,HU,2024-10-13,2024-W41,213.2
ILI incidence,HU,2024-10-06,2024-W40,192.5
ILI incidence,HU,2024-05-19,2024-W20,49.8
ILI incidence,HU,2024-05-12,2024-W19,66.3
ILI incidence,HU,2024-05-05,2024-W18,67.2
ILI incidence,HU,2024-04-28,2024-W17,87.0
ILI incidence,HU,2024-04-21,2024-W16,95.1
ILI incidence,HU,2024-04-14,2024-W15,101.5
ILI incidence,HU,2024-04-07,2024-W14,111.9
ILI incidence,HU,2024-03-31,2024-W13,167.3
ILI incidence,HU,2024-03-24,2024-W12,240.9
ILI incidence,HU,2024-03-17,2024-W11,272.2
ILI incidence,HU,2024-03-10,2024-W10,385.5
ILI incidence,HU,2024-03-03,2024-W09,459.8
ILI incidence,HU,2024-02-25,2024-W08,579.6
ILI incidence,HU,2024-02-18,2024-W07,620.2
ILI incidence,HU,2024-02-11,2024-W06,610.6
ILI incidence,HU,2024-02-04,2024-W05,488.8
ILI incidence,HU,2024-01-28,2024-W04,381.0
ILI incidence,HU,2024-01-21,2024-W03,296.0
ILI incidence,HU,2024-01-14,2024-W02,256.4
ILI incidence,HU,2024-01-07,2024-W01,221.7
ILI incidence,HU,2023-12-24,2023-W51,347.7
ILI incidence,HU,2023-12-17,2023-W50,414.6
ILI incidence,HU,2023-12-10,2023-W49,320.9
ILI incidence,HU,2023-12-03,2023-W48,298.6
ILI incidence,HU,2023-11-26,2023-W47,237.7
ILI incidence,HU,2023-11-19,2023-W46,195.3
ILI incidence,HU,2023-11-12,2023-W45,160.2
ILI incidence,HU,2023-11-05,2023-W44,110.8
ILI incidence,HU,2023-10-29,2023-W43,140.2
ILI incidence,HU,2023-10-22,2023-W42,153.0
ILI incidence,HU,2023-10-15,2023-W41,139.8
ILI incidence,HU,2023-10-08,2023-W40,120.7
ILI incidence,HU,2023-05-21,2023-W20,46.4
ILI incidence,HU,2023-05-14,2023-W19,57.7
ILI incidence,HU,2023-05-07,2023-W18,64.5
ILI incidence,HU,2023-04-30,2023-W17,92.6
ILI incidence,HU,2023-04-23,2023-W16,132.4
ILI incidence,HU,2023-04-16,2023-W15,156.8
ILI incidence,HU,2023-04-09,2023-W14,191.0
ILI incidence,HU,2023-04-02,2023-W13,306.3
ILI incidence,HU,2023-03-26,2023-W12,404.9
ILI incidence,HU,2023-03-19,2023-W11,453.2
ILI incidence,HU,2023-03-12,2023-W10,646.5
ILI incidence,HU,2023-03-05,2023-W09,675.0
ILI incidence,HU,2023-02-26,2023-W08,671.4
ILI incidence,HU,2023-02-19,2023-W07,555.4
ILI incidence,HU,2023-02-12,2023-W06,456.4
ILI incidence,HU,2023-02-05,2023-W05,390.8
ILI incidence,HU,2023-01-29,2023-W04,308.1
ILI incidence,HU,2023-01-22,2023-W03,244.9
ILI incidence,HU,2023-01-15,2023-W02,239.0
ILI incidence,HU,2023-01-08,2023-W01,195.4
ILI incidence,HU,2023-01-01,2022-W52,132.5
ILI incidence,HU,2022-12-25,2022-W51,183.1
ILI incidence,HU,2022-12-18,2022-W50,249.6
ILI incidence,HU,2022-12-11,2022-W49,207.4
ILI incidence,HU,2022-12-04,2022-W48,201.4
ILI incidence,HU,2022-11-27,2022-W47,167.7
ILI incidence,HU,2022-11-20,2022-W46,166.1
ILI incidence,HU,2022-11-13,2022-W45,150.5
ILI incidence,HU,2022-11-06,2022-W44,117.4
ILI incidence,HU,2022-10-30,2022-W43,134.8
ILI incidence,HU,2022-10-23,2022-W42,140.1
ILI incidence,HU,2022-10-16,2022-W41,148.2
ILI incidence,HU,2022-10-09,2022-W40,154.8
ILI incidence,HU,2022-05-22,2022-W20,25.5
ILI incidence,HU,2022-05-15,2022-W19,35.0
ILI incidence,HU,2022-05-08,2022-W18,43.6
ILI incidence,HU,2022-05-01,2022-W17,59.8
ILI incidence,HU,2022-04-24,2022-W16,80.0
ILI incidence,HU,2022-04-17,2022-W15,92.3
ILI incidence,HU,2022-04-10,2022-W14,164.0
ILI incidence,HU,2022-04-03,2022-W13,209.3
ILI incidence,HU,2022-03-27,2022-W12,278.7
ILI incidence,HU,2022-03-20,2022-W11,256.7
ILI incidence,HU,2022-03-13,2022-W10,214.3
ILI incidence,HU,2022-03-06,2022-W09,193.5
ILI incidence,HU,2022-02-27,2022-W08,177.9
ILI incidence,HU,2022-02-20,2022-W07,160.1
ILI incidence,HU,2022-02-13,2022-W06,166.8
ILI incidence,HU,2022-02-06,2022-W05,168.5
ILI incidence,HU,2022-01-30,2022-W04,165.6
ILI incidence,HU,2022-01-23,2022-W03,157.2
ILI incidence,HU,2022-01-16,2022-W02,122.1
ILI incidence,HU,2022-01-09,2022-W01,127.4
ILI incidence,HU,2022-01-02,2021-W52,63.5
ILI incidence,HU,2021-12-26,2021-W51,78.9
ILI incidence,HU,2021-12-19,2021-W50,128.6
ILI incidence,HU,2021-12-12,2021-W49,124.0
ILI incidence,HU,2021-12-05,2021-W48,134.5
ILI incidence,HU,2021-11-28,2021-W47,165.7
ILI incidence,HU,2021-11-21,2021-W46,125.0
ILI incidence,HU,2021-11-14,2021-W45,132.4
ILI incidence,HU,2021-11-07,2021-W44,113.8
ILI incidence,HU,2021-10-31,2021-W43,98.0
ILI incidence,HU,2021-10-24,2021-W42,123.2
ILI incidence,HU,2021-10-17,2021-W41,102.7
ILI incidence,HU,2021-10-10,2021-W40,92.2
ILI incidence,HU,2021-05-23,2021-W20,6.1
ILI incidence,HU,2021-05-16,2021-W19,7.7
ILI incidence,HU,2021-05-09,2021-W18,8.0
ILI incidence,HU,2021-05-02,2021-W17,10.1
ILI incidence,HU,2021-04-25,2021-W16,17.2
ILI incidence,HU,2021-04-18,2021-W15,16.3
ILI incidence,HU,2021-04-11,2021-W14,19.4
ILI incidence,HU,2021-04-04,2021-W13,23.6
ILI incidence,HU,2021-03-28,2021-W12,28.4
ILI incidence,HU,2021-03-21,2021-W11,31.1
ILI incidence,HU,2021-03-14,2021-W10,37.7
ILI incidence,HU,2021-03-07,2021-W09,50.2
ILI incidence,HU,2021-02-28,2021-W08,53.9
ILI incidence,HU,2021-02-21,2021-W07,53.0
ILI incidence,HU,2021-02-14,2021-W06,47.6
ILI incidence,HU,2021-02-07,2021-W05,52.8
ILI incidence,HU,2021-01-31,2021-W04,49.8
ILI incidence,HU,2021-01-24,2021-W03,45.7
ILI incidence,HU,2021-01-17,2021-W02,44.5
ILI incidence,HU,2021-01-10,2021-W01,42.8
ILI incidence,HU,2021-01-03,2020-W53,23.2
ILI incidence,HU,2020-12-27,2020-W52,30.2
ILI incidence,HU,2020-12-20,2020-W51,55.1
ILI incidence,HU,2020-12-13,2020-W50,68.9
ILI incidence,HU,2020-12-06,2020-W49,80.7
ILI incidence,HU,2020-11-29,2020-W48,76.0
ILI incidence,HU,2020-11-22,2020-W47,91.6
ILI incidence,HU,2020-11-15,2020-W46,99.9
ILI incidence,HU,2020-11-08,2020-W45,100.9
ILI incidence,HU,2020-11-01,2020-W44,83.0
ILI incidence,IS,2024-08-18,2024-W33,0.0
ILI incidence,IS,2024-08-11,2024-W32,0.5
ILI incidence,IS,2024-08-04,2024-W31,0.3
ILI incidence,IS,2024-07-28,2024-W30,0.3
ILI incidence,IS,2024-07-21,2024-W29,0.8
ILI incidence,IS,2024-07-14,2024-W28,0.8
ILI incidence,IS,2024-07-07,2024-W27,1.0
ILI incidence,IS,2024-06-30,2024-W26,0.5
ILI incidence,IS,2024-06-23,2024-W25,0.5
ILI incidence,IS,2024-06-16,2024-W24,0.5
ILI incidence,IS,2024-06-09,2024-W23,0.8
ILI incidence,IS,2024-05-26,2024-W21,0.8
ILI incidence,IS,2024-05-19,2024-W20,3.1
ILI incidence,IS,2024-05-12,2024-W19,2.1
ILI incidence,IS,2024-05-05,2024-W18,3.9
ILI incidence,IS,2024-04-28,2024-W17,2.1
ILI incidence,IS,2024-04-21,2024-W16,3.9
ILI incidence,IS,2024-03-31,2024-W13,3.1
ILI incidence,IS,2024-03-24,2024-W12,5.5
ILI incidence,IS,2024-03-17,2024-W11,7.5
ILI incidence,IS,2024-03-10,2024-W10,10.6
ILI incidence,IS,2024-03-03,2024-W09,8.3
ILI incidence,IS,2024-02-25,2024-W08,12.1
ILI incidence,IS,2024-02-18,2024-W07,11.9
ILI incidence,IS,2024-02-11,2024-W06,7.5
ILI incidence,IS,2024-01-28,2024-W04,8.0
ILI incidence,IS,2024-01-21,2024-W03,5.4
ILI incidence,IS,2024-01-14,2024-W02,8.0
ILI incidence,IS,2023-12-31,2023-W52,6.4
ILI incidence,IS,2023-12-24,2023-W51,8.5
ILI incidence,IS,2023-12-17,2023-W50,8.8
ILI incidence,IS,2023-12-10,2023-W49,5.2
ILI incidence,IS,2023-12-03,2023-W48,5.7
ILI incidence,IS,2023-11-26,2023-W47,3.4
ILI incidence,IS,2023-11-19,2023-W46,2.1
ILI incidence,IS,2023-11-12,2023-W45,1.3
ILI incidence,IS,2023-11-05,2023-W44,2.1
ILI incidence,IS,2023-10-29,2023-W43,0.0
ILI incidence,IS,2023-10-22,2023-W42,0.8
ILI incidence,IS,2023-10-15,2023-W41,0.3
ILI incidence,IS,2023-10-08,2023-W40,1.0
ILI incidence,IS,2023-10-01,2023-W39,0.5
ILI incidence,IS,2023-09-24,2023-W38,0.3
ILI incidence,IS,2023-09-17,2023-W37,0.3
ILI incidence,IS,2023-09-10,2023-W36,0.5
ILI incidence,IS,2023-09-03,2023-W35,0.5
ILI incidence,IS,2023-08-27,2023-W34,0.3
ILI incidence,IS,2023-08-20,2023-W33,0.0
ILI incidence,IS,2023-08-13,2023-W32,0.8
ILI incidence,IS,2023-08-06,2023-W31,0.3
ILI incidence,IS,2023-07-30,2023-W30,0.8
ILI incidence,IS,2023-07-23,2023-W29,0.5
ILI incidence,IS,2023-07-16,2023-W28,0.0
ILI incidence,IS,2023-07-09,2023-W27,0.3
ILI incidence,IS,2023-07-02,2023-W26,0.5
ILI incidence,IS,2023-06-25,2023-W25,0.5
ILI incidence,IS,2023-06-18,2023-W24,0.5
ILI incidence,IS,2023-06-11,2023-W23,1.0
ILI incidence,IS,2023-06-04,2023-W22,1.3
ILI incidence,IS,2023-05-28,2023-W21,1.8
ILI incidence,IS,2023-05-21,2023-W20,1.0
ILI incidence,IS,2023-05-14,2023-W19,0.8
ILI incidence,IS,2023-05-07,2023-W18,1.3
ILI incidence,IS,2023-04-30,2023-W17,1.3
ILI incidence,IS,2023-04-23,2023-W16,0.5
ILI incidence,IS,2023-04-16,2023-W15,3.9
ILI incidence,IS,2023-04-09,2023-W14,4.4
ILI incidence,IS,2023-04-02,2023-W13,11.1
ILI incidence,IS,2023-03-26,2023-W12,14.2
ILI incidence,IS,2023-03-19,2023-W11,13.4
ILI incidence,IS,2023-03-12,2023-W10,7.4
ILI incidence,IS,2023-03-05,2023-W09,11.7
ILI incidence,IS,2023-02-26,2023-W08,12.8
ILI incidence,IS,2023-02-19,2023-W07,8.5
ILI incidence,IS,2023-02-12,2023-W06,10.4
ILI incidence,IS,2023-02-05,2023-W05,9.0
ILI incidence,IS,2023-01-29,2023-W04,6.4
ILI incidence,IS,2023-01-22,2023-W03,10.4
ILI incidence,IS,2023-01-15,2023-W02,10.4
ILI incidence,IS,2023-01-08,2023-W01,14.6
ILI incidence,IS,2023-01-01,2022-W52,23.4
ILI incidence,IS,2022-12-25,2022-W51,22.6
ILI incidence,IS,2022-12-18,2022-W50,23.1
ILI incidence,IS,2022-12-11,2022-W49,11.7
ILI incidence,IS,2022-12-04,2022-W48,10.4
ILI incidence,IS,2022-11-27,2022-W47,10.4
ILI incidence,IS,2022-11-13,2022-W45,4.0
ILI incidence,IS,2022-11-06,2022-W44,3.2
ILI incidence,IS,2022-10-30,2022-W43,3.2
ILI incidence,IS,2022-10-23,2022-W42,0.3
ILI incidence,IS,2022-10-16,2022-W41,0.3
ILI incidence,IS,2022-10-09,2022-W40,0.3
ILI incidence,IS,2022-05-29,2022-W21,3.2
ILI incidence,IS,2022-05-22,2022-W20,5.6
ILI incidence,IS,2022-05-15,2022-W19,8.1
ILI incidence,IS,2022-05-08,2022-W18,13.8
ILI incidence,IS,2022-05-01,2022-W17,22.9
ILI incidence,IS,2022-04-24,2022-W16,32.4
ILI incidence,IS,2022-04-17,2022-W15,48.6
ILI incidence,IS,2022-04-10,2022-W14,64.9
ILI incidence,IS,2022-04-03,2022-W13,75.5
ILI incidence,IS,2022-03-27,2022-W12,44.9
ILI incidence,IS,2022-03-20,2022-W11,21.4
ILI incidence,IS,2022-03-13,2022-W10,1.9
ILI incidence,IS,2022-03-06,2022-W09,1.9
ILI incidence,IS,2022-02-27,2022-W08,0.3
ILI incidence,IS,2022-02-20,2022-W07,1.1
ILI incidence,IS,2022-02-13,2022-W06,0.5
ILI incidence,IS,2022-02-06,2022-W05,1.6
ILI incidence,IS,2022-01-30,2022-W04,0.0
ILI incidence,IS,2022-01-23,2022-W03,0.0
ILI incidence,IS,2022-01-16,2022-W02,1.1
ILI incidence,IS,2022-01-09,2022-W01,0.0
ILI incidence,IS,2022-01-02,2021-W52,0.0
ILI incidence,IS,2021-12-26,2021-W51,0.3
ILI incidence,IS,2021-12-12,2021-W49,0.3
ILI incidence,IS,2021-12-05,2021-W48,0.8
ILI incidence,IS,2021-11-28,2021-W47,0.3
ILI incidence,IS,2021-11-21,2021-W46,0.8
ILI incidence,IS,2021-11-14,2021-W45,0.3
ILI incidence,IS,2021-11-07,2021-W44,0.3
ILI incidence,IS,2021-10-31,2021-W43,1.1
ILI incidence,IS,2021-10-24,2021-W42,0.0
ILI incidence,IS,2021-10-17,2021-W41,0.3
ILI incidence,IS,2021-10-10,2021-W40,0.3
ILI incidence,IS,2021-05-16,2021-W19,0.5
ILI incidence,IS,2021-05-02,2021-W17,0.8
ILI incidence,IS,2021-04-25,2021-W16,0.0
ILI incidence,IS,2021-04-18,2021-W15,0.3
ILI incidence,IS,2021-04-11,2021-W14,0.5
ILI incidence,IS,2021-04-04,2021-W13,0.3
ILI incidence,IS,2021-03-28,2021-W12,0.5
ILI incidence,IS,2021-03-21,2021-W11,0.3
ILI incidence,IS,2021-03-14,2021-W10,0.3
ILI incidence,IS,2021-03-07,2021-W09,0.3
ILI incidence,IS,2021-02-28,2021-W08,0.0
ILI incidence,IS,2021-02-21,2021-W07,0.8
ILI incidence,IS,2021-02-14,2021-W06,0.8
ILI incidence,IS,2021-02-07,2021-W05,0.5
ILI incidence,IS,2021-01-31,2021-W04,0.0
ILI incidence,IE,2024-10-20,2024-W42,7.3
ILI incidence,IE,2024-10-13,2024-W41,7.9
ILI incidence,IE,2024-10-06,2024-W40,6.3
ILI incidence,IE,2024-09-29,2024-W39,5.0
ILI incidence,IE,2024-09-22,2024-W38,4.3
ILI incidence,IE,2024-09-15,2024-W37,2.8
ILI incidence,IE,2024-09-08,2024-W36,2.4
ILI incidence,IE,2024-09-01,2024-W35,1.4
ILI incidence,IE,2024-08-25,2024-W34,1.4
ILI incidence,IE,2024-08-18,2024-W33,3.0
ILI incidence,IE,2024-08-11,2024-W32,1.2
ILI incidence,IE,2024-08-04,2024-W31,0.6
ILI incidence,IE,2024-07-28,2024-W30,2.0
ILI incidence,IE,2024-07-21,2024-W29,1.8
ILI incidence,IE,2024-07-14,2024-W28,3.0
ILI incidence,IE,2024-07-07,2024-W27,2.8
ILI incidence,IE,2024-06-30,2024-W26,2.8
ILI incidence,IE,2024-06-23,2024-W25,4.3
ILI incidence,IE,2024-06-16,2024-W24,3.4
ILI incidence,IE,2024-06-09,2024-W23,1.6
ILI incidence,IE,2024-06-02,2024-W22,1.0
ILI incidence,IE,2024-05-26,2024-W21,2.4
ILI incidence,IE,2024-05-19,2024-W20,4.6
ILI incidence,IE,2024-05-12,2024-W19,4.0
ILI incidence,IE,2024-05-05,2024-W18,5.9
ILI incidence,IE,2024-04-28,2024-W17,6.5
ILI incidence,IE,2024-04-21,2024-W16,4.2
ILI incidence,IE,2024-04-14,2024-W15,4.5
ILI incidence,IE,2024-04-07,2024-W14,6.0
ILI incidence,IE,2024-03-31,2024-W13,6.0
ILI incidence,IE,2024-03-24,2024-W12,5.9
ILI incidence,IE,2024-03-17,2024-W11,8.4
ILI incidence,IE,2024-03-10,2024-W10,12.3
ILI incidence,IE,2024-03-03,2024-W09,10.1
ILI incidence,IE,2024-02-25,2024-W08,14.6
ILI incidence,IE,2024-02-18,2024-W07,13.1
ILI incidence,IE,2024-02-11,2024-W06,17.1
ILI incidence,IE,2024-02-04,2024-W05,23.1
ILI incidence,IE,2024-01-28,2024-W04,29.4
ILI incidence,IE,2024-01-21,2024-W03,28.8
ILI incidence,IE,2024-01-14,2024-W02,31.7
ILI incidence,IE,2024-01-07,2024-W01,28.0
ILI incidence,IE,2023-12-31,2023-W52,14.9
ILI incidence,IE,2023-12-24,2023-W51,22.5
ILI incidence,IE,2023-12-17,2023-W50,15.0
ILI incidence,IE,2023-12-10,2023-W49,15.9
ILI incidence,IE,2023-12-03,2023-W48,7.5
ILI incidence,IE,2023-11-26,2023-W47,8.7
ILI incidence,IE,2023-11-19,2023-W46,10.8
ILI incidence,IE,2023-11-12,2023-W45,9.2
ILI incidence,IE,2023-11-05,2023-W44,8.2
ILI incidence,IE,2023-10-29,2023-W43,7.3
ILI incidence,IE,2023-10-22,2023-W42,6.2
ILI incidence,IE,2023-10-15,2023-W41,8.6
ILI incidence,IE,2023-10-08,2023-W40,8.6
ILI incidence,IE,2023-09-24,2023-W38,12.7
ILI incidence,IE,2023-09-17,2023-W37,7.1
ILI incidence,IE,2023-09-10,2023-W36,4.5
ILI incidence,IE,2023-09-03,2023-W35,4.1
ILI incidence,IE,2023-08-27,2023-W34,5.6
ILI incidence,IE,2023-08-20,2023-W33,9.4
ILI incidence,IE,2023-08-13,2023-W32,3.8
ILI incidence,IE,2023-08-06,2023-W31,5.0
ILI incidence,IE,2023-07-30,2023-W30,2.8
ILI incidence,IE,2023-07-23,2023-W29,4.7
ILI incidence,IE,2023-07-16,2023-W28,3.8
ILI incidence,IE,2023-07-09,2023-W27,2.5
ILI incidence,IE,2023-07-02,2023-W26,1.6
ILI incidence,IE,2023-06-25,2023-W25,1.6
ILI incidence,IE,2023-06-18,2023-W24,1.2
ILI incidence,IE,2023-06-11,2023-W23,0.6
ILI incidence,IE,2023-06-04,2023-W22,3.8
ILI incidence,IE,2023-05-28,2023-W21,2.6
ILI incidence,IE,2023-05-21,2023-W20,3.4
ILI incidence,IE,2023-05-14,2023-W19,6.0
ILI incidence,IE,2023-05-07,2023-W18,3.4
ILI incidence,IE,2023-04-30,2023-W17,4.4
ILI incidence,IE,2023-04-23,2023-W16,7.5
ILI incidence,IE,2023-04-16,2023-W15,4.1
ILI incidence,IE,2023-04-09,2023-W14,7.4
ILI incidence,IE,2023-04-02,2023-W13,11.0
ILI incidence,IE,2023-03-26,2023-W12,11.1
ILI incidence,IE,2023-03-19,2023-W11,10.8
ILI incidence,IE,2023-03-12,2023-W10,12.4
ILI incidence,IE,2023-03-05,2023-W09,12.4
ILI incidence,IE,2023-02-26,2023-W08,12.7
ILI incidence,IE,2023-02-19,2023-W07,15.2
ILI incidence,IE,2023-02-12,2023-W06,14.7
ILI incidence,IE,2023-02-05,2023-W05,20.6
ILI incidence,IE,2023-01-29,2023-W04,29.3
ILI incidence,IE,2023-01-22,2023-W03,32.4
ILI incidence,IE,2023-01-15,2023-W02,60.7
ILI incidence,IE,2023-01-08,2023-W01,99.4
ILI incidence,IE,2023-01-01,2022-W52,88.6
ILI incidence,IE,2022-12-25,2022-W51,116.2
ILI incidence,IE,2022-12-18,2022-W50,63.0
ILI incidence,IE,2022-12-11,2022-W49,38.9
ILI incidence,IE,2022-12-04,2022-W48,27.9
ILI incidence,IE,2022-11-27,2022-W47,21.4
ILI incidence,IE,2022-11-20,2022-W46,22.0
ILI incidence,IE,2022-11-13,2022-W45,20.8
ILI incidence,IE,2022-11-06,2022-W44,10.1
ILI incidence,IE,2022-10-30,2022-W43,13.7
ILI incidence,IE,2022-10-23,2022-W42,11.3
ILI incidence,IE,2022-10-16,2022-W41,9.7
ILI incidence,IE,2022-10-09,2022-W40,14.6
ILI incidence,IE,2022-10-02,2022-W39,8.7
ILI incidence,IE,2022-09-25,2022-W38,10.9
ILI incidence,IE,2022-09-18,2022-W37,6.8
ILI incidence,IE,2022-09-11,2022-W36,3.0
ILI incidence,IE,2022-09-04,2022-W35,4.2
ILI incidence,IE,2022-08-28,2022-W34,2.0
ILI incidence,IE,2022-08-21,2022-W33,6.6
ILI incidence,IE,2022-08-14,2022-W32,4.4
ILI incidence,IE,2022-08-07,2022-W31,4.6
ILI incidence,IE,2022-07-31,2022-W30,8.0
ILI incidence,IE,2022-07-24,2022-W29,10.6
ILI incidence,IE,2022-07-17,2022-W28,20.4
ILI incidence,IE,2022-07-10,2022-W27,11.9
ILI incidence,IE,2022-07-03,2022-W26,12.2
ILI incidence,IE,2022-06-26,2022-W25,12.2
ILI incidence,IE,2022-06-19,2022-W24,6.1
ILI incidence,IE,2022-06-12,2022-W23,5.5
ILI incidence,IE,2022-06-05,2022-W22,5.3
ILI incidence,IE,2022-05-29,2022-W21,4.9
ILI incidence,IE,2022-05-22,2022-W20,6.7
ILI incidence,IE,2022-05-15,2022-W19,8.5
ILI incidence,IE,2022-05-08,2022-W18,4.2
ILI incidence,IE,2022-05-01,2022-W17,8.2
ILI incidence,IE,2022-04-24,2022-W16,8.0
ILI incidence,IE,2022-04-17,2022-W15,9.7
ILI incidence,IE,2022-04-10,2022-W14,12.5
ILI incidence,IE,2022-04-03,2022-W13,24.5
ILI incidence,IE,2022-03-27,2022-W12,34.8
ILI incidence,IE,2022-03-20,2022-W11,7.9
ILI incidence,IE,2022-03-13,2022-W10,19.0
ILI incidence,IE,2022-03-06,2022-W09,13.7
ILI incidence,IE,2022-02-27,2022-W08,17.1
ILI incidence,IE,2022-02-20,2022-W07,10.0
ILI incidence,IE,2022-02-13,2022-W06,9.6
ILI incidence,IE,2022-02-06,2022-W05,7.9
ILI incidence,IE,2022-01-30,2022-W04,6.4
ILI incidence,IE,2022-01-23,2022-W03,8.0
ILI incidence,IE,2022-01-16,2022-W02,18.8
ILI incidence,IE,2022-01-09,2022-W01,87.1
ILI incidence,IE,2022-01-02,2021-W52,62.6
ILI incidence,IE,2021-12-26,2021-W51,22.1
ILI incidence,IE,2021-12-19,2021-W50,10.8
ILI incidence,IE,2021-12-12,2021-W49,14.0
ILI incidence,IE,2021-12-05,2021-W48,31.9
ILI incidence,IE,2021-11-28,2021-W47,25.5
ILI incidence,IE,2021-11-21,2021-W46,25.1
ILI incidence,IE,2021-11-14,2021-W45,16.0
ILI incidence,IE,2021-11-07,2021-W44,15.1
ILI incidence,IE,2021-10-31,2021-W43,10.6
ILI incidence,IE,2021-10-24,2021-W42,7.6
ILI incidence,IE,2021-10-17,2021-W41,16.6
ILI incidence,IE,2021-10-10,2021-W40,14.9
ILI incidence,IE,2021-10-03,2021-W39,12.6
ILI incidence,IE,2021-09-26,2021-W38,6.6
ILI incidence,IE,2021-09-19,2021-W37,17.2
ILI incidence,IE,2021-09-12,2021-W36,17.4
ILI incidence,IE,2021-09-05,2021-W35,7.3
ILI incidence,IE,2021-08-29,2021-W34,7.0
ILI incidence,IE,2021-08-22,2021-W33,9.4
ILI incidence,IE,2021-08-15,2021-W32,6.9
ILI incidence,IE,2021-08-08,2021-W31,3.0
ILI incidence,IE,2021-08-01,2021-W30,2.4
ILI incidence,IE,2021-07-25,2021-W29,9.3
ILI incidence,IE,2021-07-18,2021-W28,7.9
ILI incidence,IE,2021-07-11,2021-W27,15.2
ILI incidence,IE,2021-07-04,2021-W26,7.6
ILI incidence,IE,2021-06-27,2021-W25,5.0
ILI incidence,IE,2021-06-20,2021-W24,5.4
ILI incidence,IE,2021-06-13,2021-W23,1.7
ILI incidence,IE,2021-06-06,2021-W22,3.0
ILI incidence,IE,2021-05-30,2021-W21,2.0
ILI incidence,IE,2021-05-23,2021-W20,1.3
ILI incidence,IE,2021-05-16,2021-W19,8.9
ILI incidence,IE,2021-05-09,2021-W18,14.8
ILI incidence,IE,2021-05-02,2021-W17,19.2
ILI incidence,IE,2021-04-25,2021-W16,19.7
ILI incidence,IE,2021-04-18,2021-W15,13.3
ILI incidence,IE,2021-04-11,2021-W14,12.9
ILI incidence,IE,2021-04-04,2021-W13,13.5
ILI incidence,IE,2021-03-28,2021-W12,24.7
ILI incidence,IE,2021-03-21,2021-W11,11.4
ILI incidence,IE,2021-03-14,2021-W10,12.2
ILI incidence,IE,2021-03-07,2021-W09,11.5
ILI incidence,IE,2021-02-28,2021-W08,15.2
ILI incidence,IE,2021-02-21,2021-W07,11.8
ILI incidence,IE,2021-02-14,2021-W06,18.0
ILI incidence,IE,2021-02-07,2021-W05,22.1
ILI incidence,IE,2021-01-31,2021-W04,28.9
ILI incidence,IE,2021-01-24,2021-W03,44.6
ILI incidence,IE,2021-01-17,2021-W02,71.2
ILI incidence,IE,2021-01-10,2021-W01,120.0
