target,location,truth_date,year_week,value,data_source
ILI incidence,GR,2022-10-23,2022-W42,444.3,ERVISS
ILI incidence,GR,2022-10-16,2022-W41,441.8,ERVISS
ILI incidence,GR,2022-10-09,2022-W40,330.1,ERVISS
ILI incidence,GR,2022-10-02,2022-W39,249.1,ERVISS
ILI incidence,GR,2022-09-25,2022-W38,187.2,ERVISS
ILI incidence,GR,2022-09-18,2022-W37,127.1,ERVISS
ILI incidence,GR,2022-09-11,2022-W36,185.0,ERVISS
ILI incidence,GR,2022-09-04,2022-W35,143.6,ERVISS
ILI incidence,GR,2022-08-28,2022-W34,253.7,ERVISS
ILI incidence,GR,2022-08-21,2022-W33,228.4,ERVISS
ILI incidence,GR,2022-08-14,2022-W32,424.9,ERVISS
ILI incidence,GR,2022-08-07,2022-W31,352.3,ERVISS
ILI incidence,GR,2022-07-31,2022-W30,361.8,ERVISS
ILI incidence,GR,2022-07-24,2022-W29,417.4,ERVISS
ILI incidence,GR,2022-07-17,2022-W28,393.8,ERVISS
ILI incidence,GR,2022-07-10,2022-W27,202.9,ERVISS
ILI incidence,GR,2022-07-03,2022-W26,263.0,ERVISS
ILI incidence,GR,2022-06-26,2022-W25,247.9,ERVISS
ILI incidence,GR,2022-06-19,2022-W24,250.2,ERVISS
ILI incidence,GR,2022-06-12,2022-W23,221.4,ERVISS
ILI incidence,GR,2022-06-05,2022-W22,164.0,ERVISS
ILI incidence,GR,2022-05-29,2022-W21,226.9,ERVISS
ILI incidence,GR,2022-05-22,2022-W20,173.5,ERVISS
ILI incidence,GR,2022-05-15,2022-W19,182.2,ERVISS
ILI incidence,GR,2022-05-08,2022-W18,157.8,ERVISS
ILI incidence,GR,2022-05-01,2022-W17,293.3,ERVISS
ILI incidence,GR,2022-04-24,2022-W16,166.7,ERVISS
ILI incidence,GR,2022-04-17,2022-W15,279.8,ERVISS
ILI incidence,GR,2022-04-10,2022-W14,448.8,ERVISS
ILI incidence,GR,2022-04-03,2022-W13,520.0,ERVISS
ILI incidence,GR,2022-03-27,2022-W12,403.1,ERVISS
ILI incidence,GR,2022-03-20,2022-W11,555.4,ERVISS
ILI incidence,GR,2022-03-13,2022-W10,419.8,ERVISS
ILI incidence,GR,2022-03-06,2022-W09,141.1,ERVISS
ILI incidence,GR,2022-02-27,2022-W08,414.1,ERVISS
ILI incidence,GR,2022-02-20,2022-W07,201.1,ERVISS
ILI incidence,GR,2022-02-13,2022-W06,280.7,ERVISS
ILI incidence,GR,2022-02-06,2022-W05,129.3,ERVISS
ILI incidence,GR,2022-01-30,2022-W04,397.2,ERVISS
ILI incidence,GR,2022-01-23,2022-W03,223.3,ERVISS
ILI incidence,GR,2022-01-16,2022-W02,318.5,ERVISS
ILI incidence,GR,2022-01-09,2022-W01,331.2,ERVISS
ILI incidence,GR,2022-01-02,2021-W52,382.4,ERVISS
ILI incidence,GR,2021-12-26,2021-W51,441.9,ERVISS
ILI incidence,GR,2021-12-19,2021-W50,247.5,ERVISS
ILI incidence,GR,2021-12-12,2021-W49,309.9,ERVISS
ILI incidence,GR,2021-12-05,2021-W48,252.5,ERVISS
ILI incidence,GR,2021-11-28,2021-W47,271.3,ERVISS
ILI incidence,GR,2021-11-21,2021-W46,220.6,ERVISS
ILI incidence,GR,2021-11-14,2021-W45,317.1,ERVISS
ILI incidence,GR,2021-11-07,2021-W44,300.9,ERVISS
ILI incidence,GR,2021-10-31,2021-W43,291.1,ERVISS
ILI incidence,GR,2021-10-24,2021-W42,249.4,ERVISS
ILI incidence,GR,2021-10-17,2021-W41,160.0,ERVISS
ILI incidence,GR,2021-10-10,2021-W40,185.6,ERVISS
ILI incidence,GR,2021-10-03,2021-W39,78.5,ERVISS
ILI incidence,GR,2021-09-26,2021-W38,199.8,ERVISS
ILI incidence,GR,2021-09-19,2021-W37,148.3,ERVISS
ILI incidence,GR,2021-09-12,2021-W36,100.4,ERVISS
ILI incidence,GR,2021-08-22,2021-W33,255.8,ERVISS
ILI incidence,GR,2021-08-15,2021-W32,249.6,ERVISS
ILI incidence,GR,2021-08-08,2021-W31,241.7,ERVISS
ILI incidence,GR,2021-08-01,2021-W30,175.6,ERVISS
ILI incidence,GR,2021-07-25,2021-W29,122.8,ERVISS
ILI incidence,GR,2021-07-18,2021-W28,150.3,ERVISS
ILI incidence,GR,2021-07-11,2021-W27,117.9,ERVISS
ILI incidence,GR,2021-07-04,2021-W26,54.8,ERVISS
ILI incidence,GR,2021-06-27,2021-W25,33.5,ERVISS
ILI incidence,GR,2021-06-20,2021-W24,60.8,ERVISS
ILI incidence,GR,2021-06-13,2021-W23,56.4,ERVISS
ILI incidence,GR,2021-06-06,2021-W22,101.2,ERVISS
ILI incidence,GR,2021-05-30,2021-W21,129.3,ERVISS
ILI incidence,GR,2021-05-23,2021-W20,63.0,ERVISS
ILI incidence,GR,2021-05-16,2021-W19,70.3,ERVISS
ILI incidence,GR,2021-05-09,2021-W18,36.4,ERVISS
ILI incidence,GR,2021-05-02,2021-W17,95.7,ERVISS
ILI incidence,GR,2021-04-25,2021-W16,91.3,ERVISS
ILI incidence,GR,2021-04-18,2021-W15,86.5,ERVISS
ILI incidence,GR,2021-04-11,2021-W14,59.0,ERVISS
ILI incidence,GR,2021-04-04,2021-W13,140.9,ERVISS
ILI incidence,GR,2021-03-28,2021-W12,47.0,ERVISS
ILI incidence,GR,2021-03-21,2021-W11,66.9,ERVISS
ILI incidence,GR,2021-03-14,2021-W10,108.5,ERVISS
ILI incidence,GR,2021-03-07,2021-W09,119.4,ERVISS
ILI incidence,GR,2021-02-28,2021-W08,85.4,ERVISS
ILI incidence,GR,2021-02-21,2021-W07,107.2,ERVISS
ILI incidence,GR,2021-02-14,2021-W06,69.6,ERVISS
ILI incidence,GR,2021-02-07,2021-W05,61.9,ERVISS
ILI incidence,GR,2021-01-31,2021-W04,49.4,ERVISS
ILI incidence,GR,2021-01-24,2021-W03,47.4,ERVISS
ILI incidence,GR,2021-01-17,2021-W02,63.9,ERVISS
ILI incidence,GR,2021-01-10,2021-W01,72.3,ERVISS
ILI incidence,GR,2021-01-03,2020-W53,142.7,ERVISS
ILI incidence,GR,2020-12-27,2020-W52,77.3,ERVISS
ILI incidence,GR,2020-12-20,2020-W51,122.7,ERVISS
ILI incidence,GR,2020-12-13,2020-W50,146.2,ERVISS
ILI incidence,GR,2020-12-06,2020-W49,142.3,ERVISS
ILI incidence,GR,2020-11-29,2020-W48,142.3,ERVISS
ILI incidence,GR,2020-11-22,2020-W47,150.1,ERVISS
ILI incidence,GR,2020-11-15,2020-W46,151.5,ERVISS
ILI incidence,GR,2020-11-08,2020-W45,102.6,ERVISS
ILI incidence,GR,2020-11-01,2020-W44,127.7,ERVISS
ILI incidence,GR,2020-10-25,2020-W43,173.0,ERVISS
ILI incidence,GR,2020-10-18,2020-W42,110.1,ERVISS
ILI incidence,GR,2020-10-11,2020-W41,108.3,ERVISS
ILI incidence,GR,2020-10-04,2020-W40,119.2,ERVISS
ILI incidence,GR,2020-09-27,2020-W39,115.4,ERVISS
ILI incidence,GR,2020-09-20,2020-W38,63.3,ERVISS
ILI incidence,GR,2020-09-13,2020-W37,61.3,ERVISS
ILI incidence,GR,2020-09-06,2020-W36,49.9,ERVISS
ILI incidence,GR,2020-08-30,2020-W35,50.7,ERVISS
ILI incidence,GR,2020-08-16,2020-W33,76.5,ERVISS
ILI incidence,GR,2020-08-09,2020-W32,54.3,ERVISS
ILI incidence,GR,2020-08-02,2020-W31,75.5,ERVISS
ILI incidence,GR,2020-07-26,2020-W30,105.3,ERVISS
ILI incidence,GR,2020-07-19,2020-W29,31.4,ERVISS
ILI incidence,GR,2020-07-12,2020-W28,52.7,ERVISS
ILI incidence,GR,2020-07-05,2020-W27,53.0,ERVISS
ILI incidence,GR,2020-06-28,2020-W26,74.2,ERVISS
ILI incidence,GR,2020-06-21,2020-W25,73.4,ERVISS
ILI incidence,HU,2024-12-01,2024-W48,237.8,ERVISS
ILI incidence,HU,2024-11-24,2024-W47,208.3,ERVISS
ILI incidence,HU,2024-11-17,2024-W46,187.0,ERVISS
ILI incidence,HU,2024-11-10,2024-W45,190.5,ERVISS
ILI incidence,HU,2024-11-03,2024-W44,141.3,ERVISS
ILI incidence,HU,2024-10-27,2024-W43,178.4,ERVISS
ILI incidence,HU,2024-10-20,2024-W42,209.4,ERVISS
ILI incidence,HU,2024-10-13,2024-W41,213.2,ERVISS
ILI incidence,HU,2024-10-06,2024-W40,192.5,ERVISS
ILI incidence,HU,2024-05-19,2024-W20,49.8,ERVISS
ILI incidence,HU,2024-05-12,2024-W19,66.3,ERVISS
ILI incidence,HU,2024-05-05,2024-W18,67.2,ERVISS
ILI incidence,HU,2024-04-28,2024-W17,87.0,ERVISS
ILI incidence,HU,2024-04-21,2024-W16,95.1,ERVISS
ILI incidence,HU,2024-04-14,2024-W15,101.5,ERVISS
ILI incidence,HU,2024-04-07,2024-W14,111.9,ERVISS
ILI incidence,HU,2024-03-31,2024-W13,167.3,ERVISS
ILI incidence,HU,2024-03-24,2024-W12,240.9,ERVISS
ILI incidence,HU,2024-03-17,2024-W11,272.2,ERVISS
ILI incidence,HU,2024-03-10,2024-W10,385.5,ERVISS
ILI incidence,HU,2024-03-03,2024-W09,459.8,ERVISS
ILI incidence,HU,2024-02-25,2024-W08,579.6,ERVISS
ILI incidence,HU,2024-02-18,2024-W07,620.2,ERVISS
ILI incidence,HU,2024-02-11,2024-W06,610.6,ERVISS
ILI incidence,HU,2024-02-04,2024-W05,488.8,ERVISS
ILI incidence,HU,2024-01-28,2024-W04,381.0,ERVISS
ILI incidence,HU,2024-01-21,2024-W03,296.0,ERVISS
ILI incidence,HU,2024-01-14,2024-W02,256.4,ERVISS
ILI incidence,HU,2024-01-07,2024-W01,221.7,ERVISS
ILI incidence,HU,2023-12-24,2023-W51,347.7,ERVISS
ILI incidence,HU,2023-12-17,2023-W50,414.6,ERVISS
ILI incidence,HU,2023-12-10,2023-W49,320.9,ERVISS
ILI incidence,HU,2023-12-03,2023-W48,298.6,ERVISS
ILI incidence,HU,2023-11-26,2023-W47,237.7,ERVISS
ILI incidence,HU,2023-11-19,2023-W46,195.3,ERVISS
ILI incidence,HU,2023-11-12,2023-W45,160.2,ERVISS
ILI incidence,HU,2023-11-05,2023-W44,110.8,ERVISS
ILI incidence,HU,2023-10-29,2023-W43,140.2,ERVISS
ILI incidence,HU,2023-10-22,2023-W42,153.0,ERVISS
ILI incidence,HU,2023-10-15,2023-W41,139.8,ERVISS
ILI incidence,HU,2023-10-08,2023-W40,120.7,ERVISS
ILI incidence,HU,2023-05-21,2023-W20,46.4,ERVISS
ILI incidence,HU,2023-05-14,2023-W19,57.7,ERVISS
ILI incidence,HU,2023-05-07,2023-W18,64.5,ERVISS
ILI incidence,HU,2023-04-30,2023-W17,92.6,ERVISS
ILI incidence,HU,2023-04-23,2023-W16,132.4,ERVISS
ILI incidence,HU,2023-04-16,2023-W15,156.8,ERVISS
ILI incidence,HU,2023-04-09,2023-W14,191.0,ERVISS
ILI incidence,HU,2023-04-02,2023-W13,306.3,ERVISS
ILI incidence,HU,2023-03-26,2023-W12,404.9,ERVISS
ILI incidence,HU,2023-03-19,2023-W11,453.2,ERVISS
ILI incidence,HU,2023-03-12,2023-W10,646.5,ERVISS
ILI incidence,HU,2023-03-05,2023-W09,675.0,ERVISS
ILI incidence,HU,2023-02-26,2023-W08,671.4,ERVISS
ILI incidence,HU,2023-02-19,2023-W07,555.4,ERVISS
ILI incidence,HU,2023-02-12,2023-W06,456.4,ERVISS
ILI incidence,HU,2023-02-05,2023-W05,390.8,ERVISS
ILI incidence,HU,2023-01-29,2023-W04,308.1,ERVISS
ILI incidence,HU,2023-01-22,2023-W03,244.9,ERVISS
ILI incidence,HU,2023-01-15,2023-W02,239.0,ERVISS
ILI incidence,HU,2023-01-08,2023-W01,195.4,ERVISS
ILI incidence,HU,2023-01-01,2022-W52,132.5,ERVISS
ILI incidence,HU,2022-12-25,2022-W51,183.1,ERVISS
ILI incidence,HU,2022-12-18,2022-W50,249.6,ERVISS
ILI incidence,HU,2022-12-11,2022-W49,207.4,ERVISS
ILI incidence,HU,2022-12-04,2022-W48,201.4,ERVISS
ILI incidence,HU,2022-11-27,2022-W47,167.7,ERVISS
ILI incidence,HU,2022-11-20,2022-W46,166.1,ERVISS
ILI incidence,HU,2022-11-13,2022-W45,150.5,ERVISS
ILI incidence,HU,2022-11-06,2022-W44,117.4,ERVISS
ILI incidence,HU,2022-10-30,2022-W43,134.8,ERVISS
ILI incidence,HU,2022-10-23,2022-W42,140.1,ERVISS
ILI incidence,HU,2022-10-16,2022-W41,148.2,ERVISS
ILI incidence,HU,2022-10-09,2022-W40,154.8,ERVISS
ILI incidence,HU,2022-05-22,2022-W20,25.5,ERVISS
ILI incidence,HU,2022-05-15,2022-W19,35.0,ERVISS
ILI incidence,HU,2022-05-08,2022-W18,43.6,ERVISS
ILI incidence,HU,2022-05-01,2022-W17,59.8,ERVISS
ILI incidence,HU,2022-04-24,2022-W16,80.0,ERVISS
ILI incidence,HU,2022-04-17,2022-W15,92.3,ERVISS
ILI incidence,HU,2022-04-10,2022-W14,164.0,ERVISS
ILI incidence,HU,2022-04-03,2022-W13,209.3,ERVISS
ILI incidence,HU,2022-03-27,2022-W12,278.7,ERVISS
ILI incidence,HU,2022-03-20,2022-W11,256.7,ERVISS
ILI incidence,HU,2022-03-13,2022-W10,214.3,ERVISS
ILI incidence,HU,2022-03-06,2022-W09,193.5,ERVISS
ILI incidence,HU,2022-02-27,2022-W08,177.9,ERVISS
ILI incidence,HU,2022-02-20,2022-W07,160.1,ERVISS
ILI incidence,HU,2022-02-13,2022-W06,166.8,ERVISS
ILI incidence,HU,2022-02-06,2022-W05,168.5,ERVISS
ILI incidence,HU,2022-01-30,2022-W04,165.6,ERVISS
ILI incidence,HU,2022-01-23,2022-W03,157.2,ERVISS
ILI incidence,HU,2022-01-16,2022-W02,122.1,ERVISS
ILI incidence,HU,2022-01-09,2022-W01,127.4,ERVISS
ILI incidence,HU,2022-01-02,2021-W52,63.5,ERVISS
ILI incidence,HU,2021-12-26,2021-W51,78.9,ERVISS
ILI incidence,HU,2021-12-19,2021-W50,128.6,ERVISS
ILI incidence,HU,2021-12-12,2021-W49,124.0,ERVISS
ILI incidence,HU,2021-12-05,2021-W48,134.5,ERVISS
ILI incidence,HU,2021-11-28,2021-W47,165.7,ERVISS
ILI incidence,HU,2021-11-21,2021-W46,125.0,ERVISS
ILI incidence,HU,2021-11-14,2021-W45,132.4,ERVISS
ILI incidence,HU,2021-11-07,2021-W44,113.8,ERVISS
ILI incidence,HU,2021-10-31,2021-W43,98.0,ERVISS
ILI incidence,HU,2021-10-24,2021-W42,123.2,ERVISS
ILI incidence,HU,2021-10-17,2021-W41,102.7,ERVISS
ILI incidence,HU,2021-10-10,2021-W40,92.2,ERVISS
ILI incidence,HU,2021-05-23,2021-W20,6.1,ERVISS
ILI incidence,HU,2021-05-16,2021-W19,7.7,ERVISS
ILI incidence,HU,2021-05-09,2021-W18,8.0,ERVISS
ILI incidence,HU,2021-05-02,2021-W17,10.1,ERVISS
ILI incidence,HU,2021-04-25,2021-W16,17.2,ERVISS
ILI incidence,HU,2021-04-18,2021-W15,16.3,ERVISS
ILI incidence,HU,2021-04-11,2021-W14,19.4,ERVISS
ILI incidence,HU,2021-04-04,2021-W13,23.6,ERVISS
ILI incidence,HU,2021-03-28,2021-W12,28.4,ERVISS
ILI incidence,HU,2021-03-21,2021-W11,31.1,ERVISS
ILI incidence,HU,2021-03-14,2021-W10,37.7,ERVISS
ILI incidence,HU,2021-03-07,2021-W09,50.2,ERVISS
ILI incidence,HU,2021-02-28,2021-W08,53.9,ERVISS
ILI incidence,HU,2021-02-21,2021-W07,53.0,ERVISS
ILI incidence,HU,2021-02-14,2021-W06,47.6,ERVISS
ILI incidence,HU,2021-02-07,2021-W05,52.8,ERVISS
ILI incidence,HU,2021-01-31,2021-W04,49.8,ERVISS
ILI incidence,HU,2021-01-24,2021-W03,45.7,ERVISS
ILI incidence,HU,2021-01-17,2021-W02,44.5,ERVISS
ILI incidence,HU,2021-01-10,2021-W01,42.8,ERVISS
ILI incidence,HU,2021-01-03,2020-W53,23.2,ERVISS
ILI incidence,HU,2020-12-27,2020-W52,30.2,ERVISS
ILI incidence,HU,2020-12-20,2020-W51,55.1,ERVISS
ILI incidence,HU,2020-12-13,2020-W50,68.9,ERVISS
ILI incidence,HU,2020-12-06,2020-W49,80.7,ERVISS
ILI incidence,HU,2020-11-29,2020-W48,76.0,ERVISS
ILI incidence,HU,2020-11-22,2020-W47,91.6,ERVISS
ILI incidence,HU,2020-11-15,2020-W46,99.9,ERVISS
ILI incidence,HU,2020-11-08,2020-W45,100.9,ERVISS
ILI incidence,HU,2020-11-01,2020-W44,83.0,ERVISS
ILI incidence,IS,2024-12-01,2024-W48,3.1,ERVISS
ILI incidence,IS,2024-11-24,2024-W47,1.8,ERVISS
ILI incidence,IS,2024-11-17,2024-W46,2.3,ERVISS
ILI incidence,IS,2024-11-10,2024-W45,2.3,ERVISS
ILI incidence,IS,2024-11-03,2024-W44,1.3,ERVISS
ILI incidence,IS,2024-10-27,2024-W43,1.8,ERVISS
ILI incidence,IS,2024-10-20,2024-W42,1.6,ERVISS
ILI incidence,IS,2024-10-13,2024-W41,0.5,ERVISS
ILI incidence,IS,2024-10-06,2024-W40,0.3,ERVISS
ILI incidence,IS,2024-09-29,2024-W39,1.8,ERVISS
ILI incidence,IS,2024-09-22,2024-W38,0.8,ERVISS
ILI incidence,IS,2024-09-15,2024-W37,0.5,ERVISS
ILI incidence,IS,2024-09-08,2024-W36,1.3,ERVISS
ILI incidence,IS,2024-09-01,2024-W35,0.3,ERVISS
ILI incidence,IS,2024-08-25,2024-W34,0.5,ERVISS
ILI incidence,IS,2024-08-18,2024-W33,0.0,ERVISS
ILI incidence,IS,2024-08-11,2024-W32,0.5,ERVISS
ILI incidence,IS,2024-08-04,2024-W31,0.3,ERVISS
ILI incidence,IS,2024-07-28,2024-W30,0.3,ERVISS
ILI incidence,IS,2024-07-21,2024-W29,0.8,ERVISS
ILI incidence,IS,2024-07-14,2024-W28,0.8,ERVISS
ILI incidence,IS,2024-07-07,2024-W27,1.0,ERVISS
ILI incidence,IS,2024-06-30,2024-W26,0.5,ERVISS
ILI incidence,IS,2024-06-23,2024-W25,0.5,ERVISS
ILI incidence,IS,2024-06-16,2024-W24,0.5,ERVISS
ILI incidence,IS,2024-06-09,2024-W23,0.8,ERVISS
ILI incidence,IS,2024-05-26,2024-W21,0.8,ERVISS
ILI incidence,IS,2024-05-19,2024-W20,3.1,ERVISS
ILI incidence,IS,2024-05-12,2024-W19,2.1,ERVISS
ILI incidence,IS,2024-05-05,2024-W18,3.9,ERVISS
ILI incidence,IS,2024-04-28,2024-W17,2.1,ERVISS
ILI incidence,IS,2024-04-21,2024-W16,3.9,ERVISS
ILI incidence,IS,2024-03-31,2024-W13,3.1,ERVISS
ILI incidence,IS,2024-03-24,2024-W12,5.5,ERVISS
ILI incidence,IS,2024-03-17,2024-W11,7.5,ERVISS
ILI incidence,IS,2024-03-10,2024-W10,10.6,ERVISS
ILI incidence,IS,2024-03-03,2024-W09,8.3,ERVISS
ILI incidence,IS,2024-02-25,2024-W08,12.1,ERVISS
ILI incidence,IS,2024-02-18,2024-W07,11.9,ERVISS
ILI incidence,IS,2024-02-11,2024-W06,7.5,ERVISS
ILI incidence,IS,2024-01-28,2024-W04,8.0,ERVISS
ILI incidence,IS,2024-01-21,2024-W03,5.4,ERVISS
ILI incidence,IS,2024-01-14,2024-W02,8.0,ERVISS
ILI incidence,IS,2023-12-31,2023-W52,6.4,ERVISS
ILI incidence,IS,2023-12-24,2023-W51,8.5,ERVISS
ILI incidence,IS,2023-12-17,2023-W50,8.8,ERVISS
ILI incidence,IS,2023-12-10,2023-W49,5.2,ERVISS
ILI incidence,IS,2023-12-03,2023-W48,5.7,ERVISS
ILI incidence,IS,2023-11-26,2023-W47,3.4,ERVISS
ILI incidence,IS,2023-11-19,2023-W46,2.1,ERVISS
ILI incidence,IS,2023-11-12,2023-W45,1.3,ERVISS
ILI incidence,IS,2023-11-05,2023-W44,2.1,ERVISS
ILI incidence,IS,2023-10-29,2023-W43,0.0,ERVISS
ILI incidence,IS,2023-10-22,2023-W42,0.8,ERVISS
ILI incidence,IS,2023-10-15,2023-W41,0.3,ERVISS
ILI incidence,IS,2023-10-08,2023-W40,1.0,ERVISS
ILI incidence,IS,2023-10-01,2023-W39,0.5,ERVISS
ILI incidence,IS,2023-09-24,2023-W38,0.3,ERVISS
ILI incidence,IS,2023-09-17,2023-W37,0.3,ERVISS
ILI incidence,IS,2023-09-10,2023-W36,0.5,ERVISS
ILI incidence,IS,2023-09-03,2023-W35,0.5,ERVISS
ILI incidence,IS,2023-08-27,2023-W34,0.3,ERVISS
ILI incidence,IS,2023-08-20,2023-W33,0.0,ERVISS
ILI incidence,IS,2023-08-13,2023-W32,0.8,ERVISS
ILI incidence,IS,2023-08-06,2023-W31,0.3,ERVISS
ILI incidence,IS,2023-07-30,2023-W30,0.8,ERVISS
ILI incidence,IS,2023-07-23,2023-W29,0.5,ERVISS
ILI incidence,IS,2023-07-16,2023-W28,0.0,ERVISS
ILI incidence,IS,2023-07-09,2023-W27,0.3,ERVISS
ILI incidence,IS,2023-07-02,2023-W26,0.5,ERVISS
ILI incidence,IS,2023-06-25,2023-W25,0.5,ERVISS
ILI incidence,IS,2023-06-18,2023-W24,0.5,ERVISS
ILI incidence,IS,2023-06-11,2023-W23,1.0,ERVISS
ILI incidence,IS,2023-06-04,2023-W22,1.3,ERVISS
ILI incidence,IS,2023-05-28,2023-W21,1.8,ERVISS
ILI incidence,IS,2023-05-21,2023-W20,1.0,ERVISS
ILI incidence,IS,2023-05-14,2023-W19,0.8,ERVISS
ILI incidence,IS,2023-05-07,2023-W18,1.3,ERVISS
ILI incidence,IS,2023-04-30,2023-W17,1.3,ERVISS
ILI incidence,IS,2023-04-23,2023-W16,0.5,ERVISS
ILI incidence,IS,2023-04-16,2023-W15,3.9,ERVISS
ILI incidence,IS,2023-04-09,2023-W14,4.4,ERVISS
ILI incidence,IS,2023-04-02,2023-W13,11.1,ERVISS
ILI incidence,IS,2023-03-26,2023-W12,14.2,ERVISS
ILI incidence,IS,2023-03-19,2023-W11,13.4,ERVISS
ILI incidence,IS,2023-03-12,2023-W10,7.4,ERVISS
ILI incidence,IS,2023-03-05,2023-W09,11.7,ERVISS
ILI incidence,IS,2023-02-26,2023-W08,12.8,ERVISS
ILI incidence,IS,2023-02-19,2023-W07,8.5,ERVISS
ILI incidence,IS,2023-02-12,2023-W06,10.4,ERVISS
ILI incidence,IS,2023-02-05,2023-W05,9.0,ERVISS
ILI incidence,IS,2023-01-29,2023-W04,6.4,ERVISS
ILI incidence,IS,2023-01-22,2023-W03,10.4,ERVISS
ILI incidence,IS,2023-01-15,2023-W02,10.4,ERVISS
ILI incidence,IS,2023-01-08,2023-W01,14.6,ERVISS
ILI incidence,IS,2023-01-01,2022-W52,23.4,ERVISS
ILI incidence,IS,2022-12-25,2022-W51,22.6,ERVISS
ILI incidence,IS,2022-12-18,2022-W50,23.1,ERVISS
ILI incidence,IS,2022-12-11,2022-W49,11.7,ERVISS
ILI incidence,IS,2022-12-04,2022-W48,10.4,ERVISS
ILI incidence,IS,2022-11-27,2022-W47,10.4,ERVISS
ILI incidence,IS,2022-11-13,2022-W45,4.0,ERVISS
ILI incidence,IS,2022-11-06,2022-W44,3.2,ERVISS
ILI incidence,IS,2022-10-30,2022-W43,3.2,ERVISS
ILI incidence,IS,2022-10-23,2022-W42,0.3,ERVISS
ILI incidence,IS,2022-10-16,2022-W41,0.3,ERVISS
ILI incidence,IS,2022-10-09,2022-W40,0.3,ERVISS
ILI incidence,IS,2022-05-29,2022-W21,3.2,ERVISS
ILI incidence,IS,2022-05-22,2022-W20,5.6,ERVISS
ILI incidence,IS,2022-05-15,2022-W19,8.1,ERVISS
ILI incidence,IS,2022-05-08,2022-W18,13.8,ERVISS
ILI incidence,IS,2022-05-01,2022-W17,22.9,ERVISS
ILI incidence,IS,2022-04-24,2022-W16,32.4,ERVISS
ILI incidence,IS,2022-04-17,2022-W15,48.6,ERVISS
ILI incidence,IS,2022-04-10,2022-W14,64.9,ERVISS
ILI incidence,IS,2022-04-03,2022-W13,75.5,ERVISS
ILI incidence,IS,2022-03-27,2022-W12,44.9,ERVISS
ILI incidence,IS,2022-03-20,2022-W11,21.4,ERVISS
ILI incidence,IS,2022-03-13,2022-W10,1.9,ERVISS
ILI incidence,IS,2022-03-06,2022-W09,1.9,ERVISS
ILI incidence,IS,2022-02-27,2022-W08,0.3,ERVISS
ILI incidence,IS,2022-02-20,2022-W07,1.1,ERVISS
ILI incidence,IS,2022-02-13,2022-W06,0.5,ERVISS
ILI incidence,IS,2022-02-06,2022-W05,1.6,ERVISS
ILI incidence,IS,2022-01-30,2022-W04,0.0,ERVISS
ILI incidence,IS,2022-01-23,2022-W03,0.0,ERVISS
ILI incidence,IS,2022-01-16,2022-W02,1.1,ERVISS
ILI incidence,IS,2022-01-09,2022-W01,0.0,ERVISS
ILI incidence,IS,2022-01-02,2021-W52,0.0,ERVISS
ILI incidence,IS,2021-12-26,2021-W51,0.3,ERVISS
ILI incidence,IS,2021-12-12,2021-W49,0.3,ERVISS
ILI incidence,IS,2021-12-05,2021-W48,0.8,ERVISS
ILI incidence,IS,2021-11-28,2021-W47,0.3,ERVISS
ILI incidence,IS,2021-11-21,2021-W46,0.8,ERVISS
ILI incidence,IS,2021-11-14,2021-W45,0.3,ERVISS
ILI incidence,IS,2021-11-07,2021-W44,0.3,ERVISS
ILI incidence,IS,2021-10-31,2021-W43,1.1,ERVISS
ILI incidence,IS,2021-10-24,2021-W42,0.0,ERVISS
ILI incidence,IS,2021-10-17,2021-W41,0.3,ERVISS
ILI incidence,IS,2021-10-10,2021-W40,0.3,ERVISS
ILI incidence,IS,2021-05-16,2021-W19,0.5,ERVISS
ILI incidence,IS,2021-05-02,2021-W17,0.8,ERVISS
ILI incidence,IS,2021-04-25,2021-W16,0.0,ERVISS
ILI incidence,IS,2021-04-18,2021-W15,0.3,ERVISS
ILI incidence,IS,2021-04-11,2021-W14,0.5,ERVISS
ILI incidence,IS,2021-04-04,2021-W13,0.3,ERVISS
ILI incidence,IS,2021-03-28,2021-W12,0.5,ERVISS
ILI incidence,IS,2021-03-21,2021-W11,0.3,ERVISS
ILI incidence,IS,2021-03-14,2021-W10,0.3,ERVISS
ILI incidence,IS,2021-03-07,2021-W09,0.3,ERVISS
ILI incidence,IS,2021-02-28,2021-W08,0.0,ERVISS
ILI incidence,IS,2021-02-21,2021-W07,0.8,ERVISS
ILI incidence,IS,2021-02-14,2021-W06,0.8,ERVISS
ILI incidence,IS,2021-02-07,2021-W05,0.5,ERVISS
ILI incidence,IS,2021-01-31,2021-W04,0.0,ERVISS
ILI incidence,IE,2024-11-24,2024-W47,10.5,ERVISS
ILI incidence,IE,2024-11-17,2024-W46,6.5,ERVISS
ILI incidence,IE,2024-11-10,2024-W45,4.2,ERVISS
ILI incidence,IE,2024-11-03,2024-W44,4.4,ERVISS
ILI incidence,IE,2024-10-27,2024-W43,3.7,ERVISS
ILI incidence,IE,2024-10-20,2024-W42,7.3,ERVISS
ILI incidence,IE,2024-10-13,2024-W41,7.9,ERVISS
ILI incidence,IE,2024-10-06,2024-W40,6.3,ERVISS
ILI incidence,IE,2024-09-29,2024-W39,5.0,ERVISS
ILI incidence,IE,2024-09-22,2024-W38,4.3,ERVISS
ILI incidence,IE,2024-09-15,2024-W37,2.8,ERVISS
